id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method
3697,151.228300289793,-33.9315350040776,9.80000019073486,0.0,0.0,0.0,-94,-96,-90,-92,-100,-100,-102,-108,-0.3,57,14847,-10968,"2016-09-16 10:57:06.632","pitch 5 ms final2 3 vel"
3698,151.228300289793,-33.9315350040776,9.80000019073486,0.0,0.0,0.0,-94,-96,-90,-92,-100,-100,-102,-108,-0.3,57,14847,-10968,"2016-09-16 10:57:06.721","pitch 5 ms final2 3 vel"
3699,151.228300215483,-33.9315349835026,9.80000019073486,0.0,0.0,0.0,-94,-96,-90,-92,-100,-100,-102,-108,-0.3,57,14847,-10968,"2016-09-16 10:57:06.820","pitch 5 ms final2 3 vel"
3700,151.228300194958,-33.9315350716364,9.80000019073486,0.0,0.0,0.0,-94,-96,-90,-92,-100,-100,-102,-108,-0.2,57,14847,-10968,"2016-09-16 10:57:06.923","pitch 5 ms final2 3 vel"
3701,151.228300262616,-33.9315350482697,9.80000019073486,0.0,0.0,0.0,-94,-96,-90,-92,-100,-100,-102,-108,-0.2,57,14847,-10968,"2016-09-16 10:57:07.021","pitch 5 ms final2 3 vel"
3702,151.228300307352,-33.9315350298457,9.80000019073486,0.0,0.0,0.0,-94,-96,-90,-92,-100,-100,-102,-108,-0.2,57,14847,-10968,"2016-09-16 10:57:07.135","pitch 5 ms final2 3 vel"
3703,151.228300280736,-33.9315350005735,9.89999961853027,0.0,0.0,0.0,-97,-97,-84,-98,-100,-99,-103,-108,-0.2,57,14847,-10968,"2016-09-16 10:57:07.220","pitch 5 ms final2 3 vel"
3704,151.228300312922,-33.9315349847973,9.89999961853027,0.0,0.0,0.0,-97,-97,-84,-98,-100,-99,-103,-108,-0.1,57,14847,-10968,"2016-09-16 10:57:07.321","pitch 5 ms final2 3 vel"
3705,151.228300329125,-33.9315349607025,9.89999961853027,0.0,0.0,0.0,-97,-97,-84,-98,-100,-99,-103,-108,0.0,57,14826,-11215,"2016-09-16 10:57:07.421","pitch 5 ms final2 3 vel"
3706,151.228300363819,-33.9315349093928,9.89999961853027,0.0,0.0,0.0,-97,-97,-84,-98,-100,-99,-103,-108,0.1,57,14826,-11215,"2016-09-16 10:57:07.521","pitch 5 ms final2 3 vel"
