id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method
151,151.227915667121,-33.9311554343226,10.1000003814697,0.0,10.0,0.200000002980232,-99,-102,-94,-99,-98,-100,-102,-108,99.3,74,15416,-10358,"2016-10-07 15:16:42.581",1.0
152,151.227915667121,-33.9311554343226,10.1000003814697,0.0,10.0,0.200000002980232,-99,-102,-94,-99,-98,-100,-102,-108,99.3,74,15416,-10358,"2016-10-07 15:16:42.681",1.0
153,151.227937611681,-33.9311549398604,10.1000003814697,0.0,10.0,0.0,-99,-102,-94,-99,-98,-100,-102,-108,99.2,74,15416,-10358,"2016-10-07 15:16:42.782",1.0
154,151.227948513381,-33.9311544909048,10.1000003814697,-0.100000001490116,10.0,0.0,-99,-102,-94,-99,-98,-100,-102,-108,98.9,74,15416,-10358,"2016-10-07 15:16:42.882",1.0
155,151.227959352829,-33.9311547158224,10.1000003814697,-0.400000005960464,9.89999961853027,0.0,-99,-102,-94,-99,-98,-100,-102,-108,98.4,74,15416,-10358,"2016-10-07 15:16:42.982",1.0
156,151.227970139315,-33.931155153715,10.1000003814697,-0.800000011920929,9.80000019073486,0.0,-99,-102,-94,-99,-98,-100,-102,-108,98.5,74,15416,-10358,"2016-10-07 15:16:43.082",1.0
157,151.227980868332,-33.9311558849854,10,-1.39999997615814,9.69999980926514,0.100000001490116,-99,-102,-94,-99,-98,-100,-102,-108,98.7,74,15416,-10358,"2016-10-07 15:16:43.182",1.0
158,151.227991389816,-33.9311574464666,10,-1.89999997615814,9.60000038146973,0.100000001490116,-99,-102,-94,-99,-98,-100,-102,-108,98.5,74,15416,-10358,"2016-10-07 15:16:43.282",1.0
159,151.228001850113,-33.9311594849323,10,-2.40000009536743,9.5,-0.100000001490116,-99,-102,-94,-99,-98,-100,-102,-108,98.2,74,15416,-10358,"2016-10-07 15:16:43.383",1.0
160,151.228012156249,-33.9311617880103,10,-2.70000004768372,9.5,0.0,-101,-102,-101,-99,-101,-100,-102,-108,98.3,74,15400,-11186,"2016-10-07 15:16:43.483",1.0
