id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method
4710,151.228353800891,-33.9314429858097,9,0.100000001490116,0.0,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.6,38,14570,-11075,"2016-09-16 14:25:23.957","pitch 0 3 final"
4711,151.228353800891,-33.9314429858097,9,0.100000001490116,0.0,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.6,38,14570,-11075,"2016-09-16 14:25:23.969","pitch 0 3 final"
4712,151.228353944164,-33.9314429181526,9,0.0,0.100000001490116,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.5,38,14570,-11075,"2016-09-16 14:25:24.060","pitch 0 3 final"
4713,151.228353944164,-33.9314429181526,9,0.0,0.100000001490116,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.5,38,14570,-11075,"2016-09-16 14:25:24.071","pitch 0 3 final"
4714,151.228354000699,-33.9314430163719,9,0.0,0.100000001490116,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.5,38,14570,-11075,"2016-09-16 14:25:24.155","pitch 0 3 final"
4715,151.228354000699,-33.9314430163719,9,0.0,0.100000001490116,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.5,38,14570,-11075,"2016-09-16 14:25:24.165","pitch 0 3 final"
4716,151.228354233417,-33.9314430625029,9,0.0,0.200000002980232,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.5,38,14570,-11075,"2016-09-16 14:25:24.256","pitch 0 3 final"
4717,151.228354233417,-33.9314430625029,9,0.0,0.200000002980232,0.0,-99,-102,-100,-102,-102,-101,-103,-108,5.5,38,14570,-11075,"2016-09-16 14:25:24.266","pitch 0 3 final"
4718,151.228354567918,-33.931443037186,9,0.0,0.400000005960464,-0.100000001490116,-99,-102,-100,-102,-102,-101,-103,-108,6.0,38,14570,-11075,"2016-09-16 14:25:24.357","pitch 0 3 final"
4719,151.228354567918,-33.931443037186,9,0.0,0.400000005960464,-0.100000001490116,-99,-102,-100,-102,-102,-101,-103,-108,6.0,38,14570,-11075,"2016-09-16 14:25:24.367","pitch 0 3 final"
4720,151.228355196104,-33.9314432293364,9,0.0,0.699999988079071,-0.200000002980232,-99,-102,-100,-102,-102,-101,-103,-108,5.7,38,14570,-11075,"2016-09-16 14:25:24.451","pitch 0 3 final"
4721,151.228355196104,-33.9314432293364,9,0.0,0.699999988079071,-0.200000002980232,-99,-102,-100,-102,-102,-101,-103,-108,5.7,38,14570,-11075,"2016-09-16 14:25:24.468","pitch 0 3 final"
4722,151.228356317902,-33.9314432395924,9,0.0,1.29999995231628,-0.100000001490116,-99,-102,-100,-102,-102,-101,-103,-108,4.9,38,14570,-11075,"2016-09-16 14:25:24.551","pitch 0 3 final"
4723,151.228356317902,-33.9314432395924,9,0.0,1.29999995231628,-0.100000001490116,-99,-102,-100,-102,-102,-101,-103,-108,4.9,38,14570,-11075,"2016-09-16 14:25:24.572","pitch 0 3 final"
4724,151.22835810726,-33.9314432879928,9,0.0,1.70000004768372,-0.100000001490116,-98,-102,-101,-101,-101,-101,-102,-108,4.5,38,14570,-11075,"2016-09-16 14:25:24.658","pitch 0 3 final"
4725,151.22835810726,-33.9314432879928,9,0.0,1.70000004768372,-0.100000001490116,-98,-102,-101,-101,-101,-101,-102,-108,4.5,38,14570,-11075,"2016-09-16 14:25:24.671","pitch 0 3 final"
4726,151.228360114924,-33.9314433629693,9.10000038146973,0.0,2.20000004768372,-0.400000005960464,-98,-102,-101,-101,-101,-101,-102,-108,4.9,38,14570,-11075,"2016-09-16 14:25:24.771","pitch 0 3 final"
4727,151.228360114924,-33.9314433629693,9.10000038146973,0.0,2.20000004768372,-0.400000005960464,-98,-102,-101,-101,-101,-101,-102,-108,4.9,38,14570,-11075,"2016-09-16 14:25:24.785","pitch 0 3 final"
4728,151.228363076417,-33.9314435462907,9.10000038146973,0.0,2.40000009536743,-0.300000011920929,-98,-102,-101,-101,-101,-101,-102,-108,5.5,38,14592,-10414,"2016-09-16 14:25:24.859","pitch 0 3 final"
4729,151.228363076417,-33.9314435462907,9.10000038146973,0.0,2.40000009536743,-0.300000011920929,-98,-102,-101,-101,-101,-101,-102,-108,5.5,38,14592,-10414,"2016-09-16 14:25:24.869","pitch 0 3 final"
4730,151.228365937309,-33.9314435975913,9.10000038146973,0.0,2.70000004768372,-0.200000002980232,-98,-102,-101,-101,-101,-101,-102,-108,5.6,38,14592,-10414,"2016-09-16 14:25:24.960","pitch 0 3 final"
4731,151.228365937309,-33.9314435975913,9.10000038146973,0.0,2.70000004768372,-0.200000002980232,-98,-102,-101,-101,-101,-101,-102,-108,5.6,38,14592,-10414,"2016-09-16 14:25:24.976","pitch 0 3 final"
4732,151.228369077623,-33.9314441406306,9.19999980926514,-0.100000001490116,2.70000004768372,-0.200000002980232,-98,-102,-101,-101,-101,-101,-102,-108,5.6,38,14592,-10414,"2016-09-16 14:25:25.061","pitch 0 3 final"
4733,151.228369077623,-33.9314441406306,9.19999980926514,-0.100000001490116,2.70000004768372,-0.200000002980232,-98,-102,-101,-101,-101,-101,-102,-108,5.6,38,14592,-10414,"2016-09-16 14:25:25.070","pitch 0 3 final"
4734,151.228372096158,-33.931444308485,9.19999980926514,-0.100000001490116,2.70000004768372,-0.100000001490116,-98,-102,-101,-101,-101,-101,-102,-108,5.7,38,14592,-10414,"2016-09-16 14:25:25.161","pitch 0 3 final"
4735,151.228372096158,-33.931444308485,9.19999980926514,-0.100000001490116,2.70000004768372,-0.100000001490116,-98,-102,-101,-101,-101,-101,-102,-108,5.7,38,14592,-10414,"2016-09-16 14:25:25.174","pitch 0 3 final"
4736,151.228375820423,-33.9314447994012,9.19999980926514,-0.200000002980232,2.79999995231628,-0.100000001490116,-98,-102,-101,-101,-101,-101,-102,-108,5.8,38,14592,-10414,"2016-09-16 14:25:25.252","pitch 0 3 final"
