id,Longitude,Latitude,Altitude,HomeLongitudeINTEGER,HomeLatitudeINTEGER,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method
768,151.227602827693,-33.9315597339826,10,,,0.0,-0.100000001490116,0.0,-84,-83,-93,-100,-93,-90,-102,-108,124.3,84,15662,-9909,"2016-09-07 15:55:02.452",circlezigzag
769,151.227602827693,-33.9315597339826,10,,,0.0,-0.100000001490116,0.0,-84,-83,-93,-100,-93,-90,-102,-108,124.3,84,15662,-9909,"2016-09-07 15:55:02.540",circlezigzag
770,151.22760269242,-33.9315595821833,10,,,0.0,0.0,0.0,-84,-83,-93,-100,-93,-90,-102,-108,124.4,84,15662,-9909,"2016-09-07 15:55:02.640",circlezigzag
771,151.22760262151,-33.9315595426174,10,,,0.0,0.0,0.0,-84,-83,-93,-100,-93,-90,-102,-108,124.4,84,15662,-9909,"2016-09-07 15:55:02.740",circlezigzag
772,151.22760257135,-33.9315594884041,10,,,0.0,0.0,0.0,-83,-86,-100,-93,-100,-95,-101,-108,124.5,84,15662,-9909,"2016-09-07 15:55:02.840",circlezigzag
773,151.227602517038,-33.9315594524125,10,,,0.0,0.0,0.0,-83,-86,-100,-93,-100,-95,-101,-108,124.4,84,15662,-9909,"2016-09-07 15:55:02.941",circlezigzag
774,151.227602542954,-33.9315592719276,10,,,0.0,0.0,0.0,-83,-86,-100,-93,-100,-95,-101,-108,124.3,84,15662,-9909,"2016-09-07 15:55:03.041",circlezigzag
775,151.227602650771,-33.9315592556616,10,,,0.0,0.0,0.0,-83,-86,-100,-93,-100,-95,-101,-108,124.4,84,15662,-9909,"2016-09-07 15:55:03.141",circlezigzag
776,151.227602731032,-33.9315591555771,10,,,0.100000001490116,0.0,0.0,-83,-86,-100,-93,-100,-95,-101,-108,124.6,84,15662,-9909,"2016-09-07 15:55:03.241",circlezigzag
777,151.227602851064,-33.9315591082325,10,,,0.100000001490116,0.100000001490116,0.0,-83,-86,-100,-93,-100,-95,-101,-108,124.8,84,15662,-9909,"2016-09-07 15:55:03.342",circlezigzag
778,151.227602940585,-33.9315589134119,10,,,0.100000001490116,0.100000001490116,0.0,-83,-86,-100,-93,-100,-95,-101,-108,124.9,84,15662,-9909,"2016-09-07 15:55:03.442",circlezigzag
779,151.227603042172,-33.9315587999691,10,,,0.100000001490116,0.100000001490116,0.0,-83,-86,-100,-93,-100,-95,-101,-108,125.0,84,15662,-9909,"2016-09-07 15:55:03.543",circlezigzag
780,151.227603291428,-33.9315585378921,10,,,0.100000001490116,0.0,0.0,-83,-86,-100,-93,-100,-95,-101,-108,125.1,84,15662,-9909,"2016-09-07 15:55:03.644",circlezigzag
781,151.227603365308,-33.9315583800559,10,,,0.200000002980232,0.100000001490116,0.0,-83,-86,-100,-93,-100,-95,-101,-108,125.2,84,15662,-9909,"2016-09-07 15:55:03.745",circlezigzag
782,151.227603656261,-33.9315581884312,9.89999961853027,,,0.200000002980232,0.200000002980232,0.0,-91,-92,-95,-101,-102,-74,-102,-108,126.0,84,15662,-9909,"2016-09-07 15:55:03.845",circlezigzag
783,151.227604013786,-33.9315579171046,9.89999961853027,,,0.300000011920929,0.400000005960464,0.0,-91,-92,-95,-101,-102,-74,-102,-108,127.7,84,15665,-9731,"2016-09-07 15:55:03.945",circlezigzag
784,151.227604669297,-33.9315576344117,10,,,0.200000002980232,0.600000023841858,0.0,-91,-92,-95,-101,-102,-74,-102,-108,127.6,84,15665,-9731,"2016-09-07 15:55:04.046",circlezigzag
785,151.227605453348,-33.9315575028362,10,,,0.0,0.699999988079071,0.0,-91,-92,-95,-101,-102,-74,-102,-108,124.6,84,15665,-9731,"2016-09-07 15:55:04.146",circlezigzag
