id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method
1,151.226671756111,-33.9310344030443,9.39999961853027,0.100000001490116,0.0,0.0,0,0,0,0,0,0,0,0,101.8,0,0,0,"2016-10-07 12:12:28.013",
2,151.226671714896,-33.931034308176,9.39999961853027,0.100000001490116,-0.100000001490116,0.0,0,0,0,0,0,0,0,0,101.3,0,0,0,"2016-10-07 12:12:28.104",
3,151.22667163506,-33.9310340561362,9.39999961853027,0.100000001490116,0.0,0.0,0,0,0,0,0,0,0,0,100.9,0,0,0,"2016-10-07 12:12:28.203",
4,151.226671524991,-33.9310339527421,9.39999961853027,0.0,0.0,0.0,0,0,0,0,0,0,0,0,100.6,0,0,0,"2016-10-07 12:12:28.308",
5,151.226671396722,-33.9310337602162,9.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,100.7,0,0,0,"2016-10-07 12:12:28.404",
6,151.226671318726,-33.9310337291609,9.5,0.0,0.0,0.0,-101,-102,-102,-100,-102,-103,-103,-108,100.9,0,0,0,"2016-10-07 12:12:28.504",
7,151.226671269824,-33.9310336707177,9.5,0.0,0.0,0.0,-101,-102,-102,-100,-102,-103,-103,-108,101.2,0,0,0,"2016-10-07 12:12:28.605",
8,151.22667126014,-33.9310336790179,9.5,0.0,0.0,0.0,-101,-102,-102,-100,-102,-103,-103,-108,101.7,0,0,0,"2016-10-07 12:12:28.705",
9,151.226671158275,-33.9310337007321,9.5,0.0,0.0,0.0,-101,-102,-102,-100,-102,-103,-103,-108,102.1,0,0,0,"2016-10-07 12:12:28.806",0.0
10,151.226671230294,-33.9310337951432,9.5,0.0,0.0,0.0,-101,-102,-102,-100,-102,-103,-103,-108,102.6,50,14759,-11118,"2016-10-07 12:12:28.907",0.0
11,151.226671154457,-33.9310336894898,9.5,0.0,0.0,0.0,-101,-102,-102,-100,-102,-103,-103,-108,103.0,50,14759,-11118,"2016-10-07 12:12:29.004",0.0
12,151.226671245639,-33.931033726447,9.5,0.0,0.100000001490116,0.0,-101,-102,-102,-100,-102,-103,-103,-108,103.2,50,14759,-11118,"2016-10-07 12:12:29.107",0.0
13,151.226671469345,-33.931033957459,9.5,0.0,0.300000011920929,0.0,-101,-102,-102,-100,-102,-103,-103,-108,103.3,50,14759,-11118,"2016-10-07 12:12:29.205",0.0
14,151.226672095294,-33.931033985765,9.60000038146973,-0.100000001490116,0.699999988079071,-0.100000001490116,-101,-102,-102,-100,-102,-103,-103,-108,103.2,50,14759,-11118,"2016-10-07 12:12:29.310",0.0
15,151.226673004916,-33.9310340671113,9.5,-0.100000001490116,1.10000002384186,0.0,-101,-102,-102,-100,-102,-103,-103,-108,103.2,50,14759,-11118,"2016-10-07 12:12:29.406",0.0
16,151.22667451224,-33.9310342058362,9.60000038146973,-0.100000001490116,1.60000002384186,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,103.4,50,14759,-11118,"2016-10-07 12:12:29.506",0.0
17,151.226676616361,-33.9310343809551,9.60000038146973,-0.200000002980232,1.89999997615814,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,103.5,50,14759,-11118,"2016-10-07 12:12:29.606",0.0
18,151.226678732406,-33.9310346094425,9.60000038146973,-0.200000002980232,2.29999995231628,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,103.5,50,14759,-11118,"2016-10-07 12:12:29.707",0.0
19,151.22668188476,-33.9310351297373,9.60000038146973,-0.300000011920929,2.59999990463257,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,103.2,50,14759,-11118,"2016-10-07 12:12:29.812",0.0
20,151.226684955363,-33.9310354848452,9.60000038146973,-0.400000005960464,2.90000009536743,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,103.0,50,14769,-11361,"2016-10-07 12:12:29.908",0.0
21,151.226688432291,-33.9310362254127,9.60000038146973,-0.5,3.20000004768372,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,102.7,50,14769,-11361,"2016-10-07 12:12:30.014",0.0
22,151.226692165655,-33.9310367435815,9.69999980926514,-0.600000023841858,3.5,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,102.4,50,14769,-11361,"2016-10-07 12:12:30.109",0.0
23,151.226696983718,-33.9310376943859,9.69999980926514,-0.699999988079071,3.79999995231628,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,102.2,50,14769,-11361,"2016-10-07 12:12:30.212",0.0
24,151.22670098269,-33.9310385917507,9.69999980926514,-0.699999988079071,4.09999990463257,-0.200000002980232,-102,-102,-102,-100,-102,-101,-103,-108,102.6,50,14769,-11361,"2016-10-07 12:12:30.310",0.0
25,151.226706355872,-33.9310396503814,9.69999980926514,-0.800000011920929,4.40000009536743,-0.100000001490116,-102,-102,-102,-100,-102,-101,-103,-108,102.8,50,14769,-11361,"2016-10-07 12:12:30.413",0.0
26,151.226711412441,-33.9310404648331,9.69999980926514,-0.899999976158142,4.69999980926514,-0.100000001490116,-102,-103,-102,-100,-102,-102,-103,-108,102.8,50,14769,-11361,"2016-10-07 12:12:30.510",0.0
27,151.226717317586,-33.9310420091352,9.69999980926514,-1.0,5.0,-0.100000001490116,-102,-103,-102,-100,-102,-102,-103,-108,103.0,50,14769,-11361,"2016-10-07 12:12:30.609",0.0
28,151.22672301965,-33.9310429634915,9.69999980926514,-1.0,5.30000019073486,-0.100000001490116,-102,-103,-102,-100,-102,-102,-103,-108,103.2,50,14769,-11361,"2016-10-07 12:12:30.710",0.0
29,151.226729696676,-33.9310442811651,9.69999980926514,-1.10000002384186,5.59999990463257,-0.100000001490116,-102,-103,-102,-100,-102,-102,-103,-108,103.5,50,14769,-11361,"2016-10-07 12:12:30.811",0.0
30,151.226735988319,-33.931045620068,9.69999980926514,-1.10000002384186,5.90000009536743,0.0,-102,-103,-102,-100,-102,-102,-103,-108,103.4,50,14730,-12846,"2016-10-07 12:12:30.918",0.0
31,151.226743219774,-33.9310469632932,9.80000019073486,-1.20000004768372,6.09999990463257,0.0,-102,-103,-102,-100,-102,-102,-103,-108,103.2,50,14730,-12846,"2016-10-07 12:12:31.019",0.0
