id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Wifi1,Wifi2,Wifi3,Wifi4,Wifi5,Wifi6,Wifi7,Wifi8,DroneHeading,Battery,Voltage,Current,Date,Method
2622,151.226914698635,-33.9312319915346,10.3000001907349,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-8.2,0,0,0,"2016-09-26 10:58:57.639",
2623,151.226914567471,-33.9312319500016,10.1999998092651,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-8.0,48,14526,-11141,"2016-09-26 10:58:57.742",
2624,151.226914547023,-33.9312319101119,10.1999998092651,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-8.0,48,14526,-11141,"2016-09-26 10:58:57.839",
2625,151.226914555194,-33.9312319697175,10.1999998092651,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-8.3,48,14526,-11141,"2016-09-26 10:58:57.939",
2626,151.226914612091,-33.9312320409572,10.1999998092651,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-8.6,48,14526,-11141,"2016-09-26 10:58:58.039",
2627,151.22691460747,-33.9312320450923,10.1999998092651,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-8.8,48,14526,-11141,"2016-09-26 10:58:58.139",
2628,151.226914724223,-33.9312322343805,10.1999998092651,-0.100000001490116,0.0,0.0,0,0,0,0,0,0,0,0,-8.9,48,14526,-11141,"2016-09-26 10:58:58.239",
2629,151.22691481087,-33.9312323243539,10.3000001907349,-0.100000001490116,0.0,0.0,0,0,0,0,0,0,0,0,-8.8,48,14526,-11141,"2016-09-26 10:58:58.340",
2630,151.226914874617,-33.9312323954123,10.3000001907349,-0.100000001490116,0.0,0.0,0,0,0,0,0,0,0,0,-8.7,48,14526,-11141,"2016-09-26 10:58:58.439",
2631,151.226915095566,-33.9312326049596,10.3000001907349,0.0,0.0,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-8.5,48,14526,-11141,"2016-09-26 10:58:58.540",
2632,151.226915168332,-33.9312326827016,10.1999998092651,0.0,0.0,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-8.2,48,14526,-11141,"2016-09-26 10:58:58.640",
2633,151.226915282367,-33.9312327926076,10.1999998092651,0.0,0.0,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-8.1,48,14526,-11422,"2016-09-26 10:58:58.740",
2634,151.226915297772,-33.9312328484553,10.1999998092651,0.0,0.0,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-7.9,48,14526,-11422,"2016-09-26 10:58:58.850",
2635,151.226915276281,-33.9312329739943,10.1999998092651,0.0,0.0,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-7.8,48,14526,-11422,"2016-09-26 10:58:58.941",10.0
2636,151.226915208979,-33.9312329620854,10.1999998092651,0.0,0.0,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-7.8,48,14526,-11422,"2016-09-26 10:58:59.041",10.0
2637,151.226915164996,-33.9312329259444,10.1999998092651,0.0,-0.100000001490116,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-8.0,48,14526,-11422,"2016-09-26 10:58:59.141",10.0
2638,151.22691509928,-33.9312328758961,10.1999998092651,0.0,-0.100000001490116,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-8.3,48,14526,-11422,"2016-09-26 10:58:59.241",10.0
2639,151.226915043899,-33.9312329217986,10.1999998092651,0.0,0.0,-0.100000001490116,-97,-97,-100,-100,-101,-97,-102,-108,-7.9,48,14526,-11422,"2016-09-26 10:58:59.341",10.0
2640,151.226915399805,-33.9312328530598,10.1999998092651,0.100000001490116,0.5,0.0,-97,-97,-100,-100,-101,-97,-102,-108,-8.9,48,14526,-11422,"2016-09-26 10:58:59.452",10.0
2641,151.226916219018,-33.9312327456136,10.1999998092651,0.200000002980232,0.899999976158142,0.0,-98,-102,-98,-98,-101,-101,-102,-108,-9.3,48,14526,-11422,"2016-09-26 10:58:59.540",10.0
2642,151.226916219018,-33.9312327456136,10.1999998092651,0.200000002980232,0.899999976158142,0.0,-98,-102,-98,-98,-101,-101,-102,-108,-9.3,48,14526,-11422,"2016-09-26 10:58:59.641",10.0
2643,151.226919473728,-33.9312317672495,10.1999998092651,0.600000023841858,1.79999995231628,0.0,-98,-102,-98,-98,-101,-101,-102,-108,-8.4,48,14553,-10180,"2016-09-26 10:58:59.741",10.0
2644,151.226921706331,-33.9312312083666,10.1999998092651,0.699999988079071,2.29999995231628,0.0,-98,-102,-98,-98,-101,-101,-102,-108,-8.5,48,14553,-10180,"2016-09-26 10:58:59.842",10.0
2645,151.226924697169,-33.9312305023799,10.1999998092651,0.699999988079071,2.59999990463257,0.100000001490116,-98,-102,-98,-98,-101,-101,-102,-108,-8.6,48,14553,-10180,"2016-09-26 10:58:59.941",10.0
